'Configuration Parameter:;"Decimal separator: , List separator: ; ";Layout Version V6.2;WinCC Version K7.0.3.5
'Var Version V1.0;
'Varname;Conn;Group;Spec;Flag;CTyp;CLen;CPro;CFor;P1;P2;P3;P4;P5;P6;L1;L2;L3;L4;L5;L6;L7;L8;LF1;LF2;LF3;LF4;SCF;SPU;SPO;SVU;SVO;Creator-ID
ZRU6_ZRU6_REF_DI_Cell40_Gnd_ON;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x799";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_Gnd_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x800";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_IN;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x801";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_OUT;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x802";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_Spring_UP;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x803";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_Control_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x804";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_Spring_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x805";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_MU;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x806";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_Switch_OUT;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x807";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_AOF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x808";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell40_Meas_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x809";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell40_Ack;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x810";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell40_ON;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x811";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell40_OF;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x812";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_CHL_Cell41_NoLink;ZRU6_ZRU6;CHL_ZRU6_ZRU6;"0x813";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_ON;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x814";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x815";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_Gnd_ON;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x816";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_Gnd_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x817";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_IN;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x818";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_OUT;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x819";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_Spring_UP;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x820";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_Control_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x821";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_Spring_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x822";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_MU;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x823";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_Switch_OUT;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x824";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_AOF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x825";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell41_Meas_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x826";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell41_Ack;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x827";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell41_ON;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x828";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell41_OF;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x829";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_CHL_Cell42_NoLink;ZRU6_ZRU6;CHL_ZRU6_ZRU6;"0x830";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_ON;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x831";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x832";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_Gnd_ON;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x833";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_Gnd_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x834";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_IN;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x835";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_OUT;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x836";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_Spring_UP;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x837";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_Control_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x838";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_Spring_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x839";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_MU;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x840";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_Switch_OUT;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x841";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_AOF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x842";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DI_Cell42_Meas_OF;ZRU6_ZRU6;REF_DI_ZRU6_ZRU6;"0x843";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell42_Ack;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x844";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell42_ON;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x845";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REF_DO_Cell42_OF;ZRU6_ZRU6;REF_DO_ZRU6_ZRU6;"0x846";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_CHL_Cell3G_NoLink;ZRU6_ZRU6;CHL_ZRU6_ZRU6;"0x847";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REG_DI_Cell3G_Underload;ZRU6_ZRU6;REG_DI_ZRU6_ZRU6;"0x848";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REG_DI_Cell3G_Overload;ZRU6_ZRU6;REG_DI_ZRU6_ZRU6;"0x849";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REG_DO_Cell3G_Ack;ZRU6_ZRU6;REG_DO_ZRU6_ZRU6;"0x861";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_CHL_Cell4G_NoLink;ZRU6_ZRU6;CHL_ZRU6_ZRU6;"0x864";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REG_DI_Cell4G_Underload;ZRU6_ZRU6;REG_DI_ZRU6_ZRU6;"0x865";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REG_DI_Cell4G_Overload;ZRU6_ZRU6;REG_DI_ZRU6_ZRU6;"0x866";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU6_ZRU6_REG_DO_Cell4G_Ack;ZRU6_ZRU6;REG_DO_ZRU6_ZRU6;"0x878";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell1_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x881";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x882";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x883";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_Gnd_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x884";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_Gnd_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x885";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_IN;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x886";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x887";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_Spring_UP;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x888";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_Control_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x889";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_Spring_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x890";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_MU;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x891";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_Switch_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x892";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_AOF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x893";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell1_Meas_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x894";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell1_Ack;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x895";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell1_ON;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x896";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell1_OF;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x897";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell3_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x898";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x899";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x900";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_Gnd_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x901";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_Gnd_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x902";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_IN;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x903";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x904";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_Spring_UP;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x905";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_Control_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x906";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_Spring_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x907";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_MU;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x908";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_Switch_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x909";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_AOF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x910";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell3_Meas_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x911";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell3_Ack;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x912";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell3_ON;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x913";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell3_OF;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x914";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell4_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x915";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x916";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x917";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_Gnd_ON;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x918";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_Gnd_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x919";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_IN;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x920";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x921";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_Spring_UP;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x922";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_Control_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x923";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_Spring_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x924";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_MU;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x925";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_Switch_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x926";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_AOF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x927";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_Meas_OF;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x928";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_SD_IN;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x929";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DI_Cell4_SD_OUT;ZRU35_ZRU35;REF_DI_ZRU35_ZRU35;"0x930";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell4_Ack;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x931";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell4_ON;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x932";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_REF_DO_Cell4_OF;ZRU35_ZRU35;REF_DO_ZRU35_ZRU35;"0x933";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_CHL_Cell5_NoLink;ZRU35_ZRU35;CHL_ZRU35_ZRU35;"0x934";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell5_IN;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x935";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell5_OUT;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x936";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell5_Gnd_ON;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x937";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZRU35_ZRU35_RET_DI_Cell5_Gnd_OF;ZRU35_ZRU35;RET_DI_ZRU35_ZRU35;"0x938";0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
