"Item Location","Name","Simulate","Simulation Signal","Location Type","Read Access","Write Access","Starting Address","Bit Field","Bit Number","Bit Count","Modbus Type","Data Length","Vector","Number of elements","Manual","Manual Value","Use conversion","Conversion","Message Prefix","Generate Alarms","Limit Alarm Def.","Digital Alarm Def.","EU Units","Description","Close Label","Open Label","Default Display","Foreground Color","Background Color","Blink","BMP File","Sound File","HTML File","AVI File","Monitor","Associated","Associated type","Association","&Device	Ctrl+D","Master Tag","Code Number","Number of a Code"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_cosb","No","","Holding Register (word, r/w)","Yes","No","417","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_cosc","No","","Holding Register (word, r/w)","Yes","No","419","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_Phase_Shift_Ua","No","","Holding Register (word, r/w)","Yes","No","421","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_Phase_Shift_Ub","No","","Holding Register (word, r/w)","Yes","No","423","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_Phase_Shift_Uc","No","","Holding Register (word, r/w)","Yes","No","425","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_Mean_Ia","No","","Holding Register (word, r/w)","Yes","No","427","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_Mean_Ib","No","","Holding Register (word, r/w)","Yes","No","429","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_Mean_Ic","No","","Holding Register (word, r/w)","Yes","No","431","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_P","No","","Holding Register (word, r/w)","Yes","No","433","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_Q","No","","Holding Register (word, r/w)","Yes","No","435","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell3_PM130_S","No","","Holding Register (word, r/w)","Yes","No","437","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Ia","No","","Holding Register (word, r/w)","Yes","No","441","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Ib","No","","Holding Register (word, r/w)","Yes","No","443","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Ic","No","","Holding Register (word, r/w)","Yes","No","445","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Ua","No","","Holding Register (word, r/w)","Yes","No","447","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Ub","No","","Holding Register (word, r/w)","Yes","No","449","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Uc","No","","Holding Register (word, r/w)","Yes","No","451","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Uab","No","","Holding Register (word, r/w)","Yes","No","453","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Ubc","No","","Holding Register (word, r/w)","Yes","No","455","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Uca","No","","Holding Register (word, r/w)","Yes","No","457","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Pa","No","","Holding Register (word, r/w)","Yes","No","459","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Pb","No","","Holding Register (word, r/w)","Yes","No","461","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Pc","No","","Holding Register (word, r/w)","Yes","No","463","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Qa","No","","Holding Register (word, r/w)","Yes","No","465","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Qb","No","","Holding Register (word, r/w)","Yes","No","467","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Qc","No","","Holding Register (word, r/w)","Yes","No","469","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Sa","No","","Holding Register (word, r/w)","Yes","No","471","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Sb","No","","Holding Register (word, r/w)","Yes","No","473","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Sc","No","","Holding Register (word, r/w)","Yes","No","475","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_f","No","","Holding Register (word, r/w)","Yes","No","477","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_cosa","No","","Holding Register (word, r/w)","Yes","No","479","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_cosb","No","","Holding Register (word, r/w)","Yes","No","481","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_cosc","No","","Holding Register (word, r/w)","Yes","No","483","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Phase_Shift_Ua","No","","Holding Register (word, r/w)","Yes","No","485","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Phase_Shift_Ub","No","","Holding Register (word, r/w)","Yes","No","487","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Phase_Shift_Uc","No","","Holding Register (word, r/w)","Yes","No","489","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Mean_Ia","No","","Holding Register (word, r/w)","Yes","No","491","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Mean_Ib","No","","Holding Register (word, r/w)","Yes","No","493","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Mean_Ic","No","","Holding Register (word, r/w)","Yes","No","495","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_P","No","","Holding Register (word, r/w)","Yes","No","497","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_Q","No","","Holding Register (word, r/w)","Yes","No","499","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell4_PM130_S","No","","Holding Register (word, r/w)","Yes","No","501","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Ia","No","","Holding Register (word, r/w)","Yes","No","505","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Ib","No","","Holding Register (word, r/w)","Yes","No","507","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Ic","No","","Holding Register (word, r/w)","Yes","No","509","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Ua","No","","Holding Register (word, r/w)","Yes","No","511","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Ub","No","","Holding Register (word, r/w)","Yes","No","513","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Uc","No","","Holding Register (word, r/w)","Yes","No","515","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Uab","No","","Holding Register (word, r/w)","Yes","No","517","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Ubc","No","","Holding Register (word, r/w)","Yes","No","519","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Uca","No","","Holding Register (word, r/w)","Yes","No","521","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Pa","No","","Holding Register (word, r/w)","Yes","No","523","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Pb","No","","Holding Register (word, r/w)","Yes","No","525","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Pc","No","","Holding Register (word, r/w)","Yes","No","527","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Qa","No","","Holding Register (word, r/w)","Yes","No","529","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Qb","No","","Holding Register (word, r/w)","Yes","No","531","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Qc","No","","Holding Register (word, r/w)","Yes","No","533","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Sa","No","","Holding Register (word, r/w)","Yes","No","535","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Sb","No","","Holding Register (word, r/w)","Yes","No","537","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
"\\Address Space\OPC_SERVER\Virtual_Box\EvalPar_ZRU6_ZRU6","ZRU6_ZRU6_EvalPar_Cell5_PM130_Sc","No","","Holding Register (word, r/w)","Yes","No","539","No","0","1","REAL","10","No","20","No","","Yes","None (to/from float)","","No","","","","","","","","0","0","No","","","","","Yes","No","1","","","No","No","0"
